DateTime,smell_1,smell_2,smell_3,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH,3.feed_5975.PM2_5
2019-03-14 13:00:00+00:00,egg,,,475.7,24.7,50.5,25.6,15.0,16.4,108.0,2.1,15.0
2019-03-14 13:00:00+00:00,chemical,,,475.7,24.7,50.5,25.6,15.0,16.4,108.0,2.1,15.0
2019-03-14 15:00:00+00:00,industrial,,,251.7,16.3,22.8,6.5,10.0,25.4,165.0,4.0,10.0
2019-03-14 22:00:00+00:00,sulfur,,,104.4,3.1,3.3,0.1,8.0,19.5,212.0,10.3,8.0
2019-03-15 00:00:00+00:00,coke,industrial,,838.8,5.0,5.0,0.0,12.0,24.1,189.0,9.0,12.0
2019-03-15 04:00:00+00:00,,,,135.2,5.2,5.3,0.0,11.0,17.3,210.0,14.3,11.0
2019-03-15 04:00:00+00:00,sulfur,,,135.2,5.2,5.3,0.0,11.0,17.3,210.0,14.3,11.0
2019-03-19 12:00:00+00:00,,,,922.4,34.6,70.5,35.8,23.0,68.5,190.0,0.9,23.0
2019-03-19 13:00:00+00:00,acrid,,,843.5,29.7,69.5,39.8,23.0,17.6,206.0,1.7,23.0
2019-03-19 14:00:00+00:00,sulfur,industrial,,730.3,25.4,45.2,19.8,23.0,19.5,204.0,2.7,23.0
2019-03-19 14:00:00+00:00,,,,730.3,25.4,45.2,19.8,23.0,19.5,204.0,2.7,23.0
2019-03-20 12:00:00+00:00,coke,,,474.6,30.4,46.1,15.6,15.0,11.7,110.0,1.7,15.0
2019-03-20 14:00:00+00:00,industrial,,,345.5,19.6,27.0,7.4,22.0,19.5,186.0,3.3,22.0
2019-03-20 15:00:00+00:00,sulfur,,,676.0,12.2,16.1,3.9,17.0,22.0,196.0,3.8,17.0
2019-03-20 16:00:00+00:00,industrial,,,718.1,16.8,24.3,7.5,22.0,22.7,201.0,5.7,22.0
2019-03-24 12:00:00+00:00,,,,1152.7,29.5,32.9,3.4,31.0,25.6,120.0,1.4,31.0
2019-03-24 12:00:00+00:00,sulfur,,,1152.7,29.5,32.9,3.4,31.0,25.6,120.0,1.4,31.0
2019-03-24 14:00:00+00:00,,,,1272.4,25.1,40.1,15.0,38.0,25.4,198.0,3.0,38.0
2019-03-24 15:00:00+00:00,sulfur,,,534.9,18.2,26.6,8.3,31.0,31.8,208.0,3.9,31.0
2019-03-27 14:00:00+00:00,industrial,,,199.4,12.0,16.0,4.0,11.0,40.5,181.0,2.7,11.0
2019-03-27 17:00:00+00:00,tar,industrial,chemical,348.4,4.0,5.6,1.5,12.0,30.2,210.0,5.9,12.0
2019-03-27 19:00:00+00:00,tar,industrial,,316.1,6.6,11.0,4.4,5.0,29.4,216.0,5.5,5.0
2019-03-28 09:00:00+00:00,coke,,,796.8,-1.0,16.3,-1.0,17.0,19.8,183.0,3.4,17.0
2019-03-28 11:00:00+00:00,,,,1020.8,25.7,26.5,0.8,25.0,14.3,194.0,4.1,25.0
2019-03-28 13:00:00+00:00,egg,industrial,,679.5,22.5,26.8,4.3,22.0,16.4,194.0,4.6,22.0
2019-03-28 14:00:00+00:00,sulfur,coal,,499.5,20.0,26.2,6.2,17.0,15.4,199.0,6.7,17.0
2019-03-29 11:00:00+00:00,sulfur,,,339.5,12.3,14.8,2.4,15.0,21.3,246.0,4.9,15.0
2019-03-30 12:00:00+00:00,,,,815.9,15.9,16.5,0.5,22.0,22.3,156.0,2.6,22.0
2019-03-30 13:00:00+00:00,sewage,sulfur,,471.6,10.4,11.1,0.6,19.0,26.6,164.0,3.4,19.0
2019-04-02 17:00:00+00:00,egg,industrial,,235.1,6.8,9.6,2.7,5.0,32.7,204.0,6.0,5.0
2019-04-02 17:00:00+00:00,,,,235.1,6.8,9.6,2.7,5.0,32.7,204.0,6.0,5.0
2019-04-03 05:00:00+00:00,,,,912.0,25.5,31.3,5.8,17.0,45.3,154.0,0.9,17.0
2019-04-03 10:00:00+00:00,coke,,,441.1,21.0,22.9,1.8,24.0,26.2,232.0,4.8,24.0
2019-04-03 12:00:00+00:00,egg,,,556.1,25.7,33.4,7.6,12.0,26.9,247.0,4.3,12.0
2019-04-04 11:00:00+00:00,,,,1892.2,33.9,38.6,4.7,31.0,31.5,158.0,1.5,31.0
2019-04-04 11:00:00+00:00,smoke,,,1892.2,33.9,38.6,4.7,31.0,31.5,158.0,1.5,31.0
2019-04-04 12:00:00+00:00,sulfur,,,1419.7,34.4,43.4,8.9,37.0,22.8,173.0,1.7,37.0
2019-04-04 12:00:00+00:00,sewage,sulfur,,1419.7,34.4,43.4,8.9,37.0,22.8,173.0,1.7,37.0
2019-04-04 12:00:00+00:00,,,,1419.7,34.4,43.4,8.9,37.0,22.8,173.0,1.7,37.0
2019-04-04 12:00:00+00:00,industrial,,,1419.7,34.4,43.4,8.9,37.0,22.8,173.0,1.7,37.0
2019-04-04 12:00:00+00:00,sulfur,,,1419.7,34.4,43.4,8.9,37.0,22.8,173.0,1.7,37.0
2019-04-04 13:00:00+00:00,,,,1070.1,33.5,54.1,20.6,30.0,15.5,196.0,3.0,30.0
2019-04-04 13:00:00+00:00,egg,,,1070.1,33.5,54.1,20.6,30.0,15.5,196.0,3.0,30.0
2019-04-04 13:00:00+00:00,industrial,chemical,,1070.1,33.5,54.1,20.6,30.0,15.5,196.0,3.0,30.0
2019-04-07 22:00:00+00:00,sulfur,,,131.1,3.1,3.4,0.2,9.0,18.9,206.0,9.4,9.0
2019-04-07 23:00:00+00:00,smoke,,,251.8,4.7,5.0,0.2,12.0,31.1,176.0,3.6,12.0
2019-04-09 03:00:00+00:00,egg,sulfur,,506.0,15.1,20.1,4.9,11.0,24.7,193.0,1.4,11.0
2019-04-09 10:00:00+00:00,industrial,,,132.1,6.4,6.6,0.1,26.0,16.7,218.0,5.6,26.0
2019-04-12 18:00:00+00:00,sulfur,,,163.4,3.5,4.5,0.9,7.0,23.6,216.0,11.8,7.0
2019-04-14 01:00:00+00:00,sulfur,,,1233.3,20.7,23.7,2.9,7.0,66.2,341.0,1.1,7.0
2019-04-14 17:00:00+00:00,,,,322.4,9.0,10.9,1.9,31.0,63.6,149.0,2.6,31.0
2019-04-16 14:00:00+00:00,,,,181.5,11.7,15.4,3.7,30.0,16.3,204.0,5.1,30.0
2019-04-17 14:00:00+00:00,sulfur,,,428.8,20.8,32.2,11.4,27.0,34.9,208.0,2.6,27.0
2019-04-19 13:00:00+00:00,sewage,,,-1.0,4.8,5.2,0.4,3.0,27.0,183.0,6.7,3.0
2019-04-19 23:00:00+00:00,egg,sulfur,,565.4,11.7,13.4,1.7,-1.0,47.5,139.0,1.2,17.0
2019-04-21 07:00:00+00:00,sulfur,,,-1.0,4.3,4.3,0.0,11.0,17.0,210.0,4.5,11.0
2019-04-22 04:00:00+00:00,woodsmoke,,,586.6,13.6,16.0,2.3,9.0,60.8,50.0,0.7,9.0
2019-04-22 13:00:00+00:00,,,,1093.9,24.7,66.4,41.6,22.0,35.9,283.0,1.9,22.0
2019-04-23 23:00:00+00:00,,,,455.6,7.3,9.3,2.0,16.0,32.4,261.0,7.6,16.0
2019-04-24 14:00:00+00:00,egg,sulfur,,416.5,10.7,23.8,13.3,16.0,34.0,298.0,5.3,16.0
2019-04-25 14:00:00+00:00,,,,258.1,13.3,20.1,6.7,-1.0,67.6,142.0,0.9,-1.0
2019-05-02 11:00:00+00:00,egg,,,1029.7,22.2,41.4,19.1,20.0,45.0,254.0,1.4,20.0
2019-05-02 12:00:00+00:00,sulfur,,,492.0,19.2,26.0,6.8,20.0,23.8,222.0,2.9,20.0
2019-05-03 06:00:00+00:00,sulfur,sewage,industrial,768.2,8.0,8.1,0.1,7.0,39.2,133.0,1.4,7.0
2019-05-03 07:00:00+00:00,sulfur,,,-1.0,18.5,19.0,0.4,18.0,24.0,189.0,5.1,18.0
2019-05-07 07:00:00+00:00,industrial,,,-1.0,22.9,26.0,3.0,31.0,57.4,122.0,1.1,31.0
2019-05-07 11:00:00+00:00,industrial,,,1011.9,25.4,40.0,14.6,34.0,49.2,132.0,1.2,34.0
2019-05-10 05:00:00+00:00,sulfur,,,146.6,4.3,4.4,0.0,14.0,16.1,202.0,5.3,14.0
2019-05-15 11:00:00+00:00,sewage,sulfur,,1954.8,13.6,32.7,19.0,31.0,34.1,174.0,1.7,31.0
2019-05-15 12:00:00+00:00,sulfur,,,2127.0,15.8,34.9,19.1,27.0,18.5,177.0,1.7,27.0
2019-05-15 12:00:00+00:00,egg,industrial,,2127.0,15.8,34.9,19.1,27.0,18.5,177.0,1.7,27.0
2019-05-15 13:00:00+00:00,,,,1001.1,19.0,36.6,17.6,29.0,27.5,224.0,3.0,29.0
2019-05-19 12:00:00+00:00,chemical,,,307.6,16.7,20.0,3.3,26.0,28.3,189.0,3.3,26.0
2019-05-20 02:00:00+00:00,egg,,,223.3,10.3,10.4,0.1,20.0,15.7,205.0,5.1,20.0
2019-05-20 02:00:00+00:00,,,,223.3,10.3,10.4,0.1,20.0,15.7,205.0,5.1,20.0
2019-05-20 04:00:00+00:00,egg,sulfur,,327.1,3.2,4.4,1.1,15.0,35.7,327.0,4.0,15.0
2019-05-23 12:00:00+00:00,,,,545.7,15.2,17.5,2.2,18.0,14.7,195.0,4.6,18.0
2019-05-25 19:00:00+00:00,sulfur,,,279.8,4.6,5.7,1.0,12.0,25.3,227.0,8.7,12.0
2019-05-28 02:00:00+00:00,burning,,,196.8,3.8,3.8,0.0,10.0,33.4,55.0,0.8,10.0
2019-05-30 04:00:00+00:00,egg,,,324.0,9.3,9.5,0.2,12.0,32.0,196.0,2.9,12.0
2019-06-01 04:00:00+00:00,sulfur,,,2476.9,24.0,32.0,7.9,26.0,52.5,92.0,0.8,26.0
2019-06-04 12:00:00+00:00,sulfur,,,2088.0,17.2,38.0,20.8,27.0,16.6,195.0,3.2,27.0
2019-06-04 12:00:00+00:00,industrial,chemical,,2088.0,17.2,38.0,20.8,27.0,16.6,195.0,3.2,27.0
2019-06-04 13:00:00+00:00,sulfur,,,832.1,20.7,49.9,29.1,26.0,18.3,201.0,4.7,26.0
2019-06-04 14:00:00+00:00,egg,industrial,,380.0,19.2,37.0,17.8,23.0,22.9,198.0,4.4,23.0
2019-06-05 00:00:00+00:00,sulfur,,,152.0,3.0,3.0,0.0,11.0,16.4,207.0,5.4,11.0
2019-06-05 05:00:00+00:00,egg,industrial,,926.7,15.0,15.9,0.8,24.0,43.4,152.0,1.2,24.0
2019-06-05 11:00:00+00:00,,,,813.3,25.4,30.0,4.6,29.0,38.1,184.0,3.1,29.0
2019-06-05 13:00:00+00:00,sulfur,,,574.7,18.4,20.8,2.3,21.0,20.4,201.0,6.4,21.0
2019-06-06 01:00:00+00:00,sulfur,,,196.3,4.0,4.1,0.1,11.0,17.1,205.0,5.6,11.0
2019-06-14 00:00:00+00:00,egg,,,271.4,4.9,6.5,1.6,6.0,33.6,246.0,8.8,6.0
2019-06-26 07:00:00+00:00,sulfur,,,-1.0,8.1,8.7,0.6,-1.0,35.0,227.0,3.6,50.0
2019-06-27 11:00:00+00:00,,,,592.9,16.7,23.1,6.4,16.0,41.9,184.0,1.8,16.0
2019-06-27 12:00:00+00:00,industrial,sulfur,chemical,4796.5,22.8,36.9,14.1,41.0,21.7,190.0,2.4,41.0
2019-06-29 10:00:00+00:00,sulfur,,,1146.4,24.6,26.5,1.9,39.0,44.8,188.0,1.7,39.0
2019-06-29 11:00:00+00:00,,,,4328.6,19.4,22.3,2.8,45.0,39.6,193.0,1.4,45.0
2019-06-29 11:00:00+00:00,egg,,,4328.6,19.4,22.3,2.8,45.0,39.6,193.0,1.4,45.0
2019-06-29 11:00:00+00:00,egg,industrial,,4328.6,19.4,22.3,2.8,45.0,39.6,193.0,1.4,45.0
2019-07-03 03:00:00+00:00,sulfur,,,145.1,4.6,4.7,0.1,8.0,16.5,210.0,5.7,8.0
2019-07-05 13:00:00+00:00,industrial,,,816.0,10.0,16.4,6.4,20.0,32.0,203.0,2.1,20.0
2019-07-07 17:00:00+00:00,egg,,,363.5,5.7,7.3,1.6,13.0,52.2,194.0,1.5,13.0
2019-07-13 13:00:00+00:00,sulfur,,,2529.4,19.3,39.9,20.6,36.0,20.3,191.0,2.1,36.0
2019-07-13 13:00:00+00:00,industrial,,,2529.4,19.3,39.9,20.6,36.0,20.3,191.0,2.1,36.0
2019-07-13 13:00:00+00:00,industrial,,,2529.4,19.3,39.9,20.6,36.0,20.3,191.0,2.1,36.0
2019-07-13 13:00:00+00:00,,,,2529.4,19.3,39.9,20.6,36.0,20.3,191.0,2.1,36.0
2019-07-13 14:00:00+00:00,,,,1542.5,20.3,32.3,12.0,39.0,30.8,213.0,3.7,39.0
2019-07-17 10:00:00+00:00,,,,137.6,4.9,5.9,1.0,6.0,58.5,190.0,1.1,6.0
2019-07-20 05:00:00+00:00,sulfur,,,167.4,6.6,7.0,0.3,21.0,20.2,215.0,3.3,21.0
2019-07-24 22:00:00+00:00,sulfur,industrial,,677.0,10.1,16.9,6.7,10.0,41.8,346.0,4.2,10.0
2019-07-27 07:00:00+00:00,egg,industrial,,-1.0,15.7,23.4,7.7,21.0,39.2,176.0,1.3,21.0
2019-07-27 12:00:00+00:00,diesel,sulfur,,863.7,10.1,16.1,5.9,15.0,38.7,186.0,1.9,15.0
2019-07-27 14:00:00+00:00,industrial,,,837.2,16.5,27.3,10.8,22.0,23.9,203.0,2.8,22.0
2019-07-27 21:00:00+00:00,,,,267.1,3.6,4.1,0.5,6.0,25.1,219.0,7.4,6.0
2019-07-27 22:00:00+00:00,industrial,,,359.8,5.5,6.6,1.1,9.0,28.9,226.0,6.5,9.0
2019-07-30 22:00:00+00:00,egg,industrial,,164.3,3.4,3.9,0.4,14.0,36.0,194.0,4.7,14.0
2019-07-30 22:00:00+00:00,egg,,,164.3,3.4,3.9,0.4,14.0,36.0,194.0,4.7,14.0
2019-07-30 23:00:00+00:00,egg,,,346.9,3.5,4.2,0.6,16.0,57.7,146.0,1.2,16.0
2019-07-30 23:00:00+00:00,egg,,,346.9,3.5,4.2,0.6,16.0,57.7,146.0,1.2,16.0
2019-08-03 11:00:00+00:00,sulfur,,,1056.7,8.8,25.7,16.8,11.0,66.4,317.0,1.4,11.0
2019-08-05 12:00:00+00:00,coke,sulfur,,399.3,9.2,14.8,5.7,17.0,64.4,75.0,1.0,17.0
2019-08-09 01:00:00+00:00,,,,919.5,12.0,18.3,6.2,10.0,32.9,272.0,2.4,10.0
2019-08-12 14:00:00+00:00,egg,,,238.1,6.1,7.6,1.4,9.0,23.6,212.0,2.6,9.0
2019-08-16 13:00:00+00:00,sulfur,,,1416.2,14.6,25.3,10.6,26.0,16.2,196.0,3.4,26.0
2019-08-17 12:00:00+00:00,,,,317.9,8.9,10.7,1.7,14.0,58.5,143.0,1.0,14.0
2019-08-18 13:00:00+00:00,,,,894.1,10.5,16.4,5.9,17.0,24.0,190.0,2.7,17.0
2019-08-21 00:00:00+00:00,,,,251.4,5.7,5.9,0.2,1.0,47.0,174.0,2.2,1.0
2019-08-27 03:00:00+00:00,sewage,gas,,158.0,4.0,4.1,0.1,6.0,41.3,192.0,2.0,6.0
2019-08-27 03:00:00+00:00,,,,158.0,4.0,4.1,0.1,6.0,41.3,192.0,2.0,6.0
2019-08-27 05:00:00+00:00,,,,142.1,2.6,2.7,0.1,4.0,29.4,192.0,4.2,4.0
2019-08-27 15:00:00+00:00,sulfur,,,366.6,-1.0,-1.0,-1.0,8.0,18.3,204.0,6.3,8.0
2019-09-01 14:00:00+00:00,,,,168.1,3.3,3.9,0.5,7.0,23.0,197.0,5.0,7.0
2019-09-03 10:00:00+00:00,,,,3078.8,7.9,14.3,6.3,25.0,51.0,188.0,0.7,25.0
2019-09-03 12:00:00+00:00,sulfur,,,5771.9,10.6,66.5,55.8,32.0,49.2,205.0,1.3,32.0
2019-09-03 13:00:00+00:00,egg,industrial,,6535.7,11.5,46.3,34.8,35.0,37.8,213.0,1.8,35.0
2019-09-03 13:00:00+00:00,industrial,,,6535.7,11.5,46.3,34.8,35.0,37.8,213.0,1.8,35.0
2019-09-03 13:00:00+00:00,,,,6535.7,11.5,46.3,34.8,35.0,37.8,213.0,1.8,35.0
2019-09-03 15:00:00+00:00,egg,,,1203.6,11.9,24.5,12.5,20.0,24.3,210.0,3.5,20.0
2019-09-03 21:00:00+00:00,egg,,,190.1,4.6,6.5,1.9,10.0,25.1,210.0,8.4,10.0
2019-09-03 21:00:00+00:00,sulfur,industrial,,190.1,4.6,6.5,1.9,10.0,25.1,210.0,8.4,10.0
2019-09-03 21:00:00+00:00,industrial,,,190.1,4.6,6.5,1.9,10.0,25.1,210.0,8.4,10.0
2019-09-03 21:00:00+00:00,,,,190.1,4.6,6.5,1.9,10.0,25.1,210.0,8.4,10.0
2019-09-03 21:00:00+00:00,,,,190.1,4.6,6.5,1.9,10.0,25.1,210.0,8.4,10.0
2019-09-03 22:00:00+00:00,acrid,,,198.0,4.3,5.3,0.9,7.0,24.1,205.0,7.7,7.0
2019-09-03 22:00:00+00:00,burning,industrial,,198.0,4.3,5.3,0.9,7.0,24.1,205.0,7.7,7.0
2019-09-04 02:00:00+00:00,tar,,,798.3,18.3,22.9,4.6,19.0,41.4,177.0,1.4,19.0
2019-09-04 03:00:00+00:00,egg,,,1005.0,12.4,16.5,4.0,18.0,53.1,148.0,1.1,18.0
2019-09-04 04:00:00+00:00,sulfur,,,2561.6,16.4,18.8,2.4,25.0,31.8,181.0,1.9,25.0
2019-09-04 05:00:00+00:00,industrial,,,5845.2,25.4,28.1,2.7,34.0,19.0,193.0,4.0,34.0
2019-09-04 05:00:00+00:00,chemical,,,5845.2,25.4,28.1,2.7,34.0,19.0,193.0,4.0,34.0
2019-09-04 05:00:00+00:00,burning,,,5845.2,25.4,28.1,2.7,34.0,19.0,193.0,4.0,34.0
2019-09-04 06:00:00+00:00,sulfur,industrial,,2584.3,27.0,32.0,5.0,33.0,19.3,190.0,4.1,33.0
2019-09-04 06:00:00+00:00,burning,industrial,,2584.3,27.0,32.0,5.0,33.0,19.3,190.0,4.1,33.0
2019-09-04 06:00:00+00:00,,,,2584.3,27.0,32.0,5.0,33.0,19.3,190.0,4.1,33.0
2019-09-04 07:00:00+00:00,burning,,,-1.0,25.4,29.4,3.9,32.0,15.4,199.0,5.3,32.0
2019-09-04 12:00:00+00:00,chemical,,,195.4,7.6,8.5,0.8,10.0,22.2,210.0,4.3,10.0
2019-09-04 12:00:00+00:00,egg,,,195.4,7.6,8.5,0.8,10.0,22.2,210.0,4.3,10.0
2019-09-04 15:00:00+00:00,industrial,,,450.8,11.4,21.4,10.0,10.0,43.0,263.0,5.4,10.0
2019-09-04 16:00:00+00:00,gas,,,499.0,9.2,22.8,13.7,13.0,53.0,290.0,5.6,13.0
2019-09-05 14:00:00+00:00,,,,775.6,11.4,33.7,22.3,6.0,44.6,38.0,3.7,6.0
2019-09-06 21:00:00+00:00,,,,875.6,10.6,17.0,6.3,10.0,40.3,297.0,4.0,10.0
2019-09-09 12:00:00+00:00,egg,,,850.0,15.4,40.6,25.1,9.0,88.1,325.0,1.5,9.0
2019-09-10 15:00:00+00:00,coke,sulfur,,447.9,15.0,23.9,8.9,14.0,19.2,207.0,4.5,14.0
2019-09-10 16:00:00+00:00,,,,600.5,14.5,21.4,6.9,24.0,32.0,210.0,3.9,24.0
2019-09-11 00:00:00+00:00,acrid,industrial,,195.7,4.5,4.6,0.0,17.0,49.7,171.0,1.2,17.0
2019-09-11 02:00:00+00:00,egg,,,1645.2,13.6,14.8,1.2,20.0,30.8,116.0,1.1,20.0
2019-09-11 04:00:00+00:00,,,,310.4,6.5,6.8,0.3,18.0,38.7,144.0,1.6,18.0
2019-09-11 04:00:00+00:00,egg,,,310.4,6.5,6.8,0.3,18.0,38.7,144.0,1.6,18.0
2019-09-11 08:00:00+00:00,,,,2410.5,-1.0,-1.0,-1.0,27.0,51.1,131.0,1.0,27.0
2019-09-11 09:00:00+00:00,egg,industrial,,2565.2,16.7,19.1,2.4,33.0,42.3,181.0,1.8,33.0
2019-09-11 14:00:00+00:00,sulfur,,,1187.1,17.0,23.8,6.7,20.0,24.9,201.0,2.2,20.0
2019-09-13 15:00:00+00:00,egg,,,193.3,3.3,4.5,1.2,12.0,42.2,204.0,3.7,12.0
2019-09-14 10:00:00+00:00,,,,170.4,3.0,3.2,0.1,4.0,48.2,176.0,1.6,4.0
2019-09-14 11:00:00+00:00,acrid,industrial,chemical,177.7,4.2,4.5,0.2,3.0,59.7,169.0,1.4,3.0
2019-09-14 19:00:00+00:00,gas,,,511.5,5.0,8.2,3.1,7.0,43.3,296.0,5.0,7.0
2019-09-15 06:00:00+00:00,,,,1890.5,23.8,45.6,21.8,17.0,76.5,64.0,0.5,17.0
2019-09-15 12:00:00+00:00,sulfur,,,1980.2,12.0,24.8,12.8,25.0,60.9,91.0,0.7,25.0
2019-09-15 13:00:00+00:00,,,,1431.1,11.0,20.7,9.6,21.0,37.4,193.0,1.8,21.0
2019-09-15 14:00:00+00:00,industrial,,,1080.7,12.8,21.5,8.7,22.0,19.0,205.0,3.1,22.0
2019-09-15 14:00:00+00:00,industrial,,,1080.7,12.8,21.5,8.7,22.0,19.0,205.0,3.1,22.0
2019-09-15 16:00:00+00:00,industrial,,,596.3,7.6,11.4,3.8,12.0,45.4,253.0,3.8,12.0
2019-09-16 12:00:00+00:00,,,,460.5,13.1,18.2,5.0,11.0,73.1,132.0,1.0,11.0
2019-09-16 14:00:00+00:00,industrial,,,759.8,9.9,12.9,2.9,7.0,45.4,197.0,2.6,7.0
2019-09-16 23:00:00+00:00,,,,862.2,10.2,13.0,2.8,22.0,45.3,25.0,3.2,22.0
2019-09-20 12:00:00+00:00,industrial,,,265.2,10.4,14.0,3.6,8.0,51.8,119.0,1.4,8.0
2019-09-20 14:00:00+00:00,sulfur,,,504.4,11.5,15.3,3.7,7.0,20.4,201.0,4.1,7.0
2019-09-20 16:00:00+00:00,,,,299.8,11.8,19.0,7.2,16.0,49.2,212.0,3.2,16.0
2019-09-21 13:00:00+00:00,industrial,,,713.4,12.7,15.8,3.0,17.0,38.2,187.0,2.0,17.0
2019-09-21 13:00:00+00:00,industrial,chemical,,713.4,12.7,15.8,3.0,17.0,38.2,187.0,2.0,17.0
2019-09-21 23:00:00+00:00,industrial,,,569.0,8.4,9.7,1.2,18.0,68.3,125.0,2.2,18.0
2019-09-22 06:00:00+00:00,egg,sulfur,,2819.5,17.8,19.6,1.7,46.0,38.9,106.0,1.1,46.0
2019-09-22 17:00:00+00:00,chemical,,,282.3,3.9,4.5,0.6,14.0,29.9,215.0,6.0,14.0
2019-09-23 11:00:00+00:00,acrid,industrial,,717.0,15.1,15.4,0.3,19.0,18.1,200.0,4.6,19.0
2019-09-23 12:00:00+00:00,egg,,,315.4,11.0,11.4,0.4,14.0,18.0,209.0,5.3,14.0
2019-09-23 12:00:00+00:00,chemical,,,315.4,11.0,11.4,0.4,14.0,18.0,209.0,5.3,14.0
2019-09-24 00:00:00+00:00,,,,274.8,6.7,7.1,0.4,16.0,25.0,219.0,4.9,16.0
2019-09-25 14:00:00+00:00,sulfur,,,1336.4,19.3,41.6,22.2,20.0,17.0,198.0,4.9,20.0
2019-09-25 14:00:00+00:00,,,,1336.4,19.3,41.6,22.2,20.0,17.0,198.0,4.9,20.0
2019-09-25 21:00:00+00:00,,,,146.0,3.1,3.5,0.3,6.0,20.2,208.0,6.9,6.0
2019-09-26 02:00:00+00:00,,,,1843.9,20.2,20.6,0.3,14.0,15.3,191.0,3.1,14.0
2019-09-26 02:00:00+00:00,egg,gas,,1843.9,20.2,20.6,0.3,14.0,15.3,191.0,3.1,14.0
2019-09-26 03:00:00+00:00,sulfur,,,5012.0,23.7,24.4,0.7,27.0,18.6,198.0,3.7,27.0
2019-09-26 04:00:00+00:00,egg,acrid,,4004.7,25.6,26.2,0.5,28.0,24.5,193.0,2.8,28.0
2019-09-26 06:00:00+00:00,sulfur,,,1166.0,20.1,20.8,0.7,21.0,46.8,133.0,1.2,21.0
2019-09-26 10:00:00+00:00,sulfur,,,1553.1,20.1,20.9,0.8,27.0,27.6,188.0,2.1,27.0
2019-09-26 16:00:00+00:00,chemical,,,348.1,14.7,23.6,8.8,12.0,25.1,218.0,4.2,12.0
2019-09-26 17:00:00+00:00,egg,burning,,548.8,15.4,31.4,15.9,13.0,42.1,264.0,4.2,13.0
2019-09-27 23:00:00+00:00,egg,sewage,,453.1,5.9,6.1,0.1,14.0,42.1,178.0,3.0,14.0
2019-09-28 02:00:00+00:00,,,,194.9,5.9,6.3,0.4,8.0,47.0,94.0,1.0,8.0
2019-09-28 07:00:00+00:00,acrid,burning,chemical,-1.0,3.8,3.9,0.1,5.0,40.4,179.0,2.7,5.0
2019-09-28 11:00:00+00:00,sulfur,,,2136.9,32.6,37.1,4.4,27.0,19.9,198.0,4.7,27.0
2019-09-28 14:00:00+00:00,diesel,sulfur,,282.2,6.8,8.1,1.2,13.0,21.7,213.0,5.6,13.0
2019-09-29 03:00:00+00:00,egg,industrial,,1456.3,18.0,27.8,9.8,14.0,62.7,9.0,1.0,14.0
2019-10-01 06:00:00+00:00,sewage,,,279.6,10.2,10.9,0.7,12.0,36.6,124.0,1.3,12.0
2019-10-01 06:00:00+00:00,,,,279.6,10.2,10.9,0.7,12.0,36.6,124.0,1.3,12.0
2019-10-01 11:00:00+00:00,,,,1048.5,11.2,14.8,3.5,16.0,32.6,137.0,1.1,16.0
2019-10-01 15:00:00+00:00,,,,876.1,17.5,29.6,12.1,24.0,32.3,216.0,3.6,24.0
2019-10-01 16:00:00+00:00,industrial,,,639.0,-1.0,-1.0,-1.0,22.0,41.0,238.0,4.2,22.0
2019-10-02 03:00:00+00:00,sulfur,industrial,,958.5,14.6,16.7,2.1,16.0,40.9,159.0,1.6,16.0
2019-10-02 08:00:00+00:00,sulfur,gas,,487.1,-1.0,-1.0,-1.0,17.0,40.7,217.0,1.3,17.0
2019-10-02 09:00:00+00:00,chemical,,,1258.1,20.4,26.6,6.1,22.0,39.0,195.0,1.5,22.0
2019-10-02 10:00:00+00:00,coke,sulfur,,2153.8,20.3,24.2,3.9,28.0,37.3,190.0,1.4,28.0
2019-10-02 12:00:00+00:00,industrial,burning,sulfur,3130.5,19.6,26.5,6.8,27.0,46.6,150.0,1.2,27.0
2019-10-02 12:00:00+00:00,,,,3130.5,19.6,26.5,6.8,27.0,46.6,150.0,1.2,27.0
2019-10-02 12:00:00+00:00,egg,chemical,,3130.5,19.6,26.5,6.8,27.0,46.6,150.0,1.2,27.0
2019-10-02 13:00:00+00:00,,,,1871.1,21.3,28.9,7.5,27.0,25.5,190.0,2.9,27.0
2019-10-02 13:00:00+00:00,industrial,gas,,1871.1,21.3,28.9,7.5,27.0,25.5,190.0,2.9,27.0
2019-10-02 14:00:00+00:00,,,,830.1,21.2,26.4,5.1,20.0,28.8,206.0,3.1,20.0
2019-10-03 04:00:00+00:00,burning,sulfur,,527.8,7.1,9.8,2.7,16.0,59.8,318.0,1.5,16.0
2019-10-03 13:00:00+00:00,,,,899.5,12.1,16.3,4.1,22.0,48.6,173.0,1.5,22.0
2019-10-06 13:00:00+00:00,industrial,chemical,,663.5,8.0,8.5,0.4,8.0,29.8,191.0,2.8,8.0
